App_Name,CPU_Usage,Memory_Usage,Battery_Level,Temperature,Disk_Space,Network_Signal,App_Version,Error_Logs,Device_Model,Session_Time,Num_App_Crashes,Duration_Since_Last_Charge,App_Usage_Level,Crash_Label
5,50.19,67.47,13.96,31.61,335.43,27.31,2.0,0,0,2,1,41.77,2,0.0
14,61.06,36.18,47.84,36.44,464.21,20.16,1.2,1,0,1,1,25.9,0,0.0
14,74.21,58.23,90.41,43.43,223.03,29.74,1.2,0,2,1,2,5.0,2,0.0
13,56.26,49.37,71.43,33.43,473.48,11.01,1.2,0,0,2,1,13.25,1,0.0
5,37.75,64.62,70.22,28.1,11.25,37.03,1.0,1,2,2,2,13.6,2,0.0
2,78.91,46.15,14.67,43.63,264.31,36.89,1.0,0,0,2,2,41.91,2,0.0
0,31.75,67.58,43.61,24.45,131.21,80.73,1.0,0,0,2,1,26.56,1,0.0
14,40.72,58.78,39.11,29.45,134.22,80.1,1.2,0,1,2,1,29.2,2,0.0
2,68.54,47.42,64.9,39.07,449.3,79.67,1.1,1,2,1,2,17.62,1,0.0
4,69.95,60.81,93.09,42.76,159.49,56.7,2.0,1,1,2,2,2.89,1,0.0
11,64.78,38.09,93.86,39.81,11.95,32.59,1.0,0,2,2,2,3.61,1,0.0
0,38.73,59.54,57.84,28.01,276.32,41.1,1.1,1,1,2,1,20.18,2,0.0
8,75.3,63.58,84.62,44.46,497.08,31.77,1.2,0,0,2,2,8.52,0,0.0
7,66.84,56.49,92.57,36.19,40.5,58.19,1.0,0,1,2,1,5.0,2,0.0
12,70.04,46.59,71.56,42.97,146.59,93.8,1.2,1,0,2,2,12.59,0,0.0
3,62.61,48.49,24.33,16.57,240.39,28.45,1.1,1,2,2,0,35.62,2,0.0
7,39.86,46.47,95.98,28.48,425.21,45.89,1.0,0,2,2,1,3.5,2,0.0
7,72.42,54.57,54.68,43.86,137.67,65.51,1.0,1,0,2,1,21.51,2,0.0
11,70.38,47.74,19.5,40.98,175.97,84.47,1.0,1,1,1,1,39.65,2,0.0
1,48.42,51.75,72.38,31.29,196.86,25.33,1.0,1,0,2,1,12.86,1,0.0
0,62.89,46.06,68.16,37.78,194.37,28.03,1.1,0,1,0,1,14.49,0,0.0
12,54.47,47.75,12.55,35.98,102.58,88.52,1.0,0,0,0,1,42.44,2,0.0
0,68.0,72.1,34.24,42.76,468.82,8.03,2.0,1,0,0,2,31.2,2,0.0
5,76.46,35.12,19.96,45.42,405.97,60.54,2.0,0,2,2,3,38.29,2,0.0
4,47.78,57.58,70.35,34.74,499.53,86.05,1.2,0,1,0,0,13.88,2,0.0
9,69.08,55.26,0.0,45.08,189.95,92.17,1.0,1,1,1,1,47.85,1,1.0
3,59.92,51.21,85.27,38.28,23.19,1.27,2.0,0,0,2,1,6.76,1,0.0
13,48.08,65.34,6.18,36.21,59.14,36.97,2.0,1,1,2,1,46.17,1,0.0
0,58.28,49.25,6.75,36.2,183.03,25.73,2.0,0,0,2,2,43.3,1,0.0
12,41.48,69.36,47.39,30.5,466.46,56.8,1.1,0,0,0,1,26.49,1,0.0
12,69.46,61.75,39.62,42.16,502.32,63.29,1.0,1,1,2,1,28.09,2,1.0
5,99.23,61.23,23.55,55.0,420.86,99.98,1.1,0,1,2,3,37.2,1,1.0
2,73.03,74.82,70.27,40.49,122.07,51.28,1.1,1,0,0,1,14.73,1,0.0
11,79.87,68.05,46.51,46.2,337.77,55.15,2.0,0,1,2,2,25.32,2,0.0
1,50.02,56.68,7.19,29.97,305.46,41.43,2.0,0,1,2,2,43.31,2,0.0
9,41.66,58.95,91.69,26.33,421.51,14.77,1.2,0,1,1,0,3.28,2,0.0
6,62.61,64.58,6.86,18.38,260.99,30.33,1.0,1,1,0,0,43.47,1,0.0
13,72.85,48.78,26.87,39.07,162.88,24.7,1.0,0,2,2,2,34.98,2,0.0
8,77.99,60.74,23.53,39.16,9.87,80.12,2.0,0,2,2,2,36.95,2,0.0
6,47.85,50.95,94.17,33.93,407.05,54.58,2.0,1,0,2,1,3.11,2,0.0
7,61.78,42.22,79.41,42.74,271.49,29.62,1.0,1,0,2,2,9.01,1,0.0
11,66.28,78.05,6.01,40.94,273.5,48.91,1.2,0,2,2,2,44.41,2,0.0
7,90.03,62.32,83.94,51.99,490.02,21.89,2.0,1,0,2,2,5.95,2,1.0
7,84.83,62.39,34.64,47.01,248.95,18.51,1.2,1,2,2,2,30.3,0,0.0
13,26.38,55.49,22.48,18.54,161.69,85.99,1.1,1,0,2,0,37.57,2,0.0
12,34.8,48.49,72.77,18.54,174.0,94.48,2.0,1,1,0,1,11.1,0,0.0
10,90.13,69.0,30.57,51.59,6.01,8.0,1.1,0,1,2,1,33.54,0,1.0
8,36.18,60.34,93.7,25.0,62.64,76.49,2.0,1,2,2,0,3.15,1,0.0
0,66.15,50.22,47.18,37.07,22.43,45.33,1.1,0,2,2,2,23.94,2,0.0
2,38.91,56.97,67.86,27.73,124.55,38.9,2.0,0,2,2,1,16.05,1,0.0
9,62.61,63.49,33.54,42.44,33.1,68.94,1.2,0,2,2,0,31.0,2,0.0
0,47.54,47.74,12.02,33.08,169.53,26.63,1.2,1,1,1,1,42.67,1,0.0
1,31.92,49.2,90.66,21.97,64.58,2.06,1.2,1,1,2,0,6.02,1,0.0
2,52.83,44.28,56.04,31.91,469.97,21.4,1.1,0,2,2,1,21.61,0,0.0
4,64.0,63.81,59.61,37.15,480.45,18.49,1.2,0,2,2,1,20.31,2,0.0
10,64.16,60.35,69.5,38.48,308.97,3.4,1.1,1,0,0,2,15.54,0,0.0
5,74.59,55.09,54.31,41.12,412.41,32.13,2.0,1,1,1,2,23.05,1,0.0
13,36.52,47.7,10.96,23.65,346.73,47.45,1.1,0,1,2,1,42.27,1,0.0
0,22.18,58.38,0.0,19.07,415.29,73.58,2.0,1,2,2,1,46.74,1,1.0
2,72.1,60.75,98.96,41.9,327.58,32.57,1.0,1,0,2,2,0.14,2,0.0
10,89.45,50.17,25.59,48.97,220.26,19.45,1.0,0,1,2,2,35.47,0,0.0
6,48.07,52.29,40.26,33.05,447.36,23.06,1.0,1,0,2,2,29.52,2,0.0
5,45.22,49.07,0.47,29.89,224.29,89.12,1.1,1,0,1,0,47.74,1,1.0
2,55.89,53.33,90.11,35.37,202.86,20.47,1.0,0,1,2,1,4.32,2,0.0
14,71.52,50.09,16.13,43.86,319.68,87.92,1.0,1,1,2,1,38.94,2,0.0
7,74.5,56.66,5.66,41.34,480.22,44.71,1.0,0,0,1,1,44.83,2,0.0
4,87.22,72.35,7.04,52.14,226.41,93.44,2.0,1,0,2,2,43.78,2,1.0
11,76.72,51.23,43.29,47.4,294.37,40.81,1.2,0,1,0,1,26.91,2,0.0
0,30.37,54.83,63.59,47.4,252.07,17.77,1.1,1,2,2,0,15.72,0,0.0
7,48.9,53.74,39.34,29.9,465.78,54.9,1.0,0,0,2,2,30.72,2,0.0
1,56.47,48.52,68.64,32.33,346.49,58.77,2.0,1,1,2,1,14.69,2,0.0
9,88.47,76.31,58.31,48.28,214.83,63.55,1.2,1,0,2,2,19.79,2,0.0
10,67.16,57.46,58.13,38.38,310.73,41.15,1.2,1,1,1,2,21.39,2,0.0
4,98.5,59.59,68.72,51.72,79.9,4.86,1.2,0,0,0,2,14.49,0,1.0
5,54.72,47.89,65.25,38.89,175.08,62.67,2.0,1,0,1,1,16.41,2,0.0
14,85.56,65.67,100.0,48.8,376.92,93.3,1.0,0,2,2,2,0.35,2,0.0
13,71.35,68.48,70.22,42.43,287.95,95.76,1.2,1,0,2,2,14.26,0,0.0
6,82.47,57.23,52.76,44.55,160.91,59.69,2.0,1,0,0,2,22.67,2,0.0
9,85.69,52.27,81.98,47.67,185.5,1.99,2.0,1,0,1,1,8.3,2,0.0
0,60.71,50.45,21.5,38.11,414.61,10.6,1.1,1,1,2,1,38.67,2,0.0
10,81.3,43.53,49.05,46.02,276.93,83.4,2.0,1,1,0,1,25.81,0,0.0
9,94.66,56.97,21.01,55.0,122.24,82.97,1.2,1,1,2,2,38.11,1,1.0
4,69.89,59.12,85.6,41.79,151.97,94.6,1.2,0,1,0,1,6.15,2,0.0
10,51.82,56.24,16.81,36.06,239.56,56.38,2.0,0,0,0,1,39.38,1,0.0
5,52.35,57.59,6.08,35.97,390.57,86.38,1.2,1,2,2,1,46.0,1,0.0
13,74.01,69.32,64.69,42.46,510.69,82.49,2.0,1,0,0,1,16.92,2,1.0
12,55.23,50.88,70.31,33.43,95.11,58.94,1.2,1,0,2,1,13.63,1,0.0
1,58.91,59.15,32.76,37.58,386.52,78.36,1.1,1,2,0,1,31.05,1,0.0
14,63.8,46.75,37.21,35.59,316.02,12.57,1.0,1,2,2,1,30.52,2,0.0
0,84.62,60.28,92.19,51.53,271.97,63.92,1.1,0,2,2,2,5.4,2,1.0
12,71.96,43.63,6.16,41.08,494.83,95.35,1.1,1,2,2,0,44.48,0,0.0
6,53.43,46.37,50.42,33.49,165.25,16.2,1.0,1,2,2,1,22.99,0,0.0
13,43.99,47.02,22.74,27.69,90.61,74.4,1.2,0,2,0,1,36.69,2,0.0
3,53.37,60.19,64.64,34.74,449.33,32.08,1.0,0,1,1,0,17.25,2,0.0
3,55.46,61.79,73.18,38.41,35.17,81.71,2.0,0,2,2,1,12.55,1,0.0
13,73.0,34.01,88.98,42.54,418.37,69.72,1.0,1,2,2,1,5.34,2,0.0
14,59.53,66.44,74.71,38.04,301.69,92.62,1.1,1,2,0,2,13.18,2,0.0
8,99.13,65.41,0.0,55.0,83.97,71.19,1.0,1,2,2,2,47.68,1,1.0
12,31.99,49.18,32.88,28.27,116.41,41.03,1.2,1,2,1,1,31.58,2,0.0
2,56.41,43.55,18.02,35.32,79.79,1.09,1.1,1,1,2,2,38.53,1,0.0
9,39.65,59.08,4.87,29.57,367.79,79.29,2.0,0,1,2,1,46.01,2,0.0
0,56.52,68.21,92.27,32.66,75.42,40.85,1.2,1,1,0,2,3.79,0,0.0
8,59.89,53.17,83.99,34.12,348.86,67.06,1.1,1,0,2,1,7.91,1,0.0
2,82.81,75.14,6.75,47.52,65.61,10.51,2.0,1,2,2,2,44.54,2,0.0
1,59.53,76.5,42.35,37.33,410.76,89.1,1.2,0,1,2,1,27.1,1,0.0
5,29.75,35.23,39.19,24.95,470.78,43.57,2.0,1,2,2,0,30.47,2,0.0
0,89.59,61.0,53.39,52.42,286.37,91.97,1.0,1,2,2,2,20.53,2,1.0
0,44.88,53.17,20.36,26.97,494.69,70.7,1.0,1,1,2,1,39.09,1,0.0
3,75.13,46.22,47.19,44.13,199.87,12.15,2.0,1,1,1,2,24.83,2,0.0
14,62.61,63.46,16.63,33.99,125.24,57.92,1.0,0,2,2,1,39.65,0,0.0
5,85.76,62.71,0.0,52.25,90.78,90.99,2.0,0,2,2,2,47.62,1,1.0
9,50.06,40.65,36.37,30.5,245.23,80.0,1.2,0,0,1,1,31.04,2,0.0
11,80.09,46.16,47.65,47.31,66.94,41.8,1.1,1,1,2,1,25.38,0,0.0
2,59.07,42.71,65.51,32.6,448.4,95.51,2.0,0,2,1,1,17.53,2,0.0
3,60.46,59.38,82.48,34.3,401.8,26.86,1.1,0,0,2,2,9.35,2,0.0
0,68.19,51.36,37.41,39.92,287.8,37.51,1.1,1,2,2,2,31.52,1,0.0
8,62.16,58.56,95.3,37.85,369.39,74.97,2.0,1,1,1,2,3.01,0,0.0
7,55.61,61.82,4.94,32.41,25.6,23.29,1.0,0,2,2,2,45.9,2,0.0
3,50.94,53.13,37.62,33.93,104.2,51.54,1.2,0,1,2,1,31.08,0,0.0
2,52.19,53.11,2.09,30.78,318.06,72.88,1.1,0,0,0,1,46.05,0,1.0
2,62.61,63.7,73.66,42.04,244.46,64.4,1.2,0,2,2,1,13.07,2,0.0
7,41.9,53.24,3.27,30.56,309.57,15.54,1.1,1,1,1,1,45.43,2,0.0
14,65.28,53.15,41.02,42.38,45.55,62.97,2.0,1,0,2,0,29.38,2,0.0
0,57.54,59.59,18.36,39.43,334.04,57.27,1.0,0,0,2,1,38.89,0,0.0
5,56.36,42.25,83.96,33.84,411.45,55.78,1.2,0,1,2,2,8.59,0,0.0
12,72.16,52.93,49.18,43.33,279.69,82.6,1.1,0,2,2,2,24.01,0,0.0
1,62.82,45.79,45.0,40.49,182.99,18.39,2.0,1,1,2,2,27.31,2,0.0
11,38.67,68.79,60.51,31.56,89.42,75.16,2.0,1,0,2,1,18.86,2,0.0
14,84.42,52.6,75.66,49.47,135.86,76.09,1.1,1,1,1,2,12.16,1,0.0
6,83.39,56.19,9.39,45.54,267.54,72.26,1.1,0,0,0,2,43.43,0,0.0
1,59.53,43.42,90.25,35.57,130.83,50.6,1.1,1,0,2,2,4.08,1,0.0
0,25.48,56.87,84.07,22.8,398.31,39.55,1.0,0,0,2,0,7.39,0,0.0
14,36.49,61.07,69.34,26.47,67.45,39.47,1.1,0,0,2,0,15.38,0,0.0
9,62.33,40.0,4.61,37.07,264.41,73.38,1.1,1,2,1,1,44.15,1,0.0
11,39.15,52.66,45.2,30.59,253.93,49.79,1.0,0,0,2,1,27.08,2,0.0
3,60.29,58.43,62.52,33.06,71.11,33.84,2.0,1,0,2,0,17.91,1,0.0
7,47.89,56.97,59.06,30.14,509.43,62.55,1.1,1,0,1,0,19.33,2,1.0
13,76.75,64.26,13.17,47.17,421.45,83.7,1.2,0,1,0,1,40.21,1,0.0
6,57.01,58.68,97.77,34.35,197.9,6.15,2.0,0,2,2,1,1.29,1,0.0
4,57.49,48.9,97.43,33.7,350.67,97.21,1.2,1,0,1,0,0.54,2,0.0
10,29.58,75.63,94.71,27.45,366.89,9.67,1.1,1,1,0,0,2.21,1,0.0
14,69.28,48.64,54.44,41.19,333.39,51.17,1.0,1,0,2,1,22.52,2,0.0
2,75.12,46.84,41.08,44.75,221.43,56.02,1.0,1,2,2,2,27.9,2,0.0
12,52.05,55.13,38.2,37.84,453.18,13.82,1.0,1,2,1,1,29.97,2,0.0
13,67.65,63.44,23.35,41.26,395.03,91.56,1.1,1,2,2,2,35.09,1,0.0
14,68.98,43.68,80.5,37.83,277.51,47.15,1.1,1,2,2,2,9.11,1,0.0
14,68.21,48.01,76.24,42.02,1.31,14.31,1.2,0,1,1,1,12.59,1,0.0
8,71.33,60.18,77.84,42.73,114.37,71.16,1.0,1,2,2,1,11.69,2,0.0
1,75.75,37.25,81.64,41.56,260.52,66.34,1.1,0,1,1,2,7.16,1,0.0
8,74.3,61.13,73.65,44.51,460.25,96.29,2.0,0,1,2,2,11.73,0,0.0
13,65.81,41.81,39.1,42.84,321.85,44.15,1.1,1,2,2,1,29.46,2,0.0
5,87.47,53.65,66.37,50.15,213.95,26.78,1.1,1,1,2,2,17.59,1,1.0
3,75.5,54.86,26.1,44.93,24.53,6.0,2.0,1,1,2,2,36.86,1,0.0
8,82.78,60.67,46.81,49.25,305.81,73.31,1.0,1,2,2,2,25.75,2,0.0
2,63.02,52.61,76.73,40.32,179.59,61.73,2.0,1,0,2,1,10.18,0,0.0
6,71.44,43.85,53.97,41.59,275.14,97.26,1.0,0,0,2,1,22.43,2,0.0
4,80.65,46.18,40.06,47.66,392.42,71.22,2.0,0,1,2,1,28.48,1,0.0
1,64.36,55.53,12.41,37.04,411.52,93.32,1.2,1,2,2,2,41.58,2,0.0
7,81.45,56.97,13.87,49.27,442.51,99.16,1.0,1,2,1,3,40.02,0,1.0
11,72.63,72.21,55.77,44.19,325.66,42.84,1.1,1,2,2,1,20.47,1,0.0
4,74.08,58.38,34.42,41.19,463.68,15.03,1.2,1,0,2,2,31.09,0,0.0
4,86.18,62.26,70.25,52.86,353.6,19.59,1.0,0,1,2,2,14.29,2,1.0
11,55.31,48.22,34.44,32.28,401.36,31.84,1.0,0,2,2,1,30.38,2,0.0
8,66.69,80.67,8.82,38.21,350.97,50.89,1.0,0,1,2,0,43.81,2,0.0
13,52.52,46.46,37.0,32.32,446.39,12.24,2.0,1,2,1,1,29.98,1,0.0
11,63.91,58.59,71.55,40.18,114.12,30.17,1.0,1,2,2,1,14.58,2,0.0
3,60.31,73.15,34.13,37.99,389.06,30.78,1.1,1,2,2,2,30.91,2,0.0
3,60.9,56.17,11.33,38.58,59.98,0.41,1.0,0,1,2,1,43.33,1,0.0
0,49.03,69.99,86.25,35.55,47.1,35.42,1.1,0,0,2,1,6.58,0,0.0
9,68.03,59.21,52.21,38.34,251.71,11.62,1.1,0,0,2,1,23.16,1,0.0
5,76.35,67.45,69.1,47.65,153.72,42.97,1.1,1,1,2,1,15.41,2,0.0
6,52.31,62.63,76.4,31.97,288.44,19.65,1.2,0,2,2,1,11.59,1,0.0
12,43.21,59.22,58.83,28.51,347.0,82.21,1.1,1,0,2,1,19.02,2,0.0
8,51.62,45.04,57.43,30.96,116.0,8.05,2.0,0,0,0,1,18.91,2,0.0
1,74.15,51.5,76.99,43.07,358.36,86.57,1.0,1,1,0,0,10.1,0,0.0
7,36.93,45.3,60.53,29.42,509.68,58.05,2.0,1,1,2,1,19.37,1,1.0
5,67.69,58.21,38.44,43.21,389.1,45.86,1.2,1,1,1,2,30.42,2,0.0
11,77.78,55.44,98.59,45.44,88.98,54.97,1.0,1,2,0,2,1.24,2,0.0
9,76.7,55.24,0.0,41.38,324.45,37.61,1.1,0,2,0,2,47.48,1,1.0
12,95.75,51.26,72.26,51.79,4.86,12.76,1.0,0,1,1,3,14.21,0,1.0
1,76.03,66.06,39.37,42.81,240.5,76.59,1.2,0,1,2,2,29.93,1,0.0
6,44.09,55.11,72.19,27.17,273.05,92.79,1.2,1,0,1,1,13.61,2,0.0
10,56.08,51.19,61.78,33.75,497.86,95.01,2.0,0,0,0,2,18.89,1,0.0
6,49.52,50.69,44.32,33.4,377.45,67.07,1.0,1,1,1,1,26.36,2,0.0
8,57.4,51.97,37.98,35.16,361.45,41.03,1.0,0,1,2,1,29.37,0,0.0
11,68.53,66.5,26.27,40.96,272.59,47.84,1.0,0,1,0,2,36.98,2,0.0
10,53.37,53.59,24.36,33.72,262.75,65.7,2.0,1,0,2,0,38.0,2,0.0
5,43.61,50.06,46.98,29.21,507.95,82.31,1.2,1,0,2,1,24.9,1,1.0
13,72.1,69.22,90.15,45.55,10.89,37.46,1.1,1,2,2,1,3.63,2,0.0
5,42.64,69.55,43.07,45.55,155.24,91.68,1.0,0,0,1,0,26.77,1,0.0
5,88.6,61.71,50.29,50.31,68.5,32.43,2.0,1,0,1,2,22.92,2,1.0
6,67.73,66.38,77.22,38.38,161.27,53.09,2.0,0,1,2,2,10.34,2,0.0
13,74.64,66.61,100.0,45.08,237.37,96.14,1.1,0,1,2,1,0.49,1,0.0
13,78.06,62.15,66.41,46.07,175.07,93.82,1.2,0,2,2,2,15.17,2,0.0
8,62.61,56.13,74.1,39.86,492.91,69.57,1.0,1,1,2,1,12.46,0,0.0
1,71.51,73.03,49.39,41.39,348.46,32.46,1.0,0,1,2,1,23.18,0,0.0
12,76.05,52.56,23.01,41.17,372.76,21.9,2.0,1,0,2,2,36.56,1,0.0
14,60.75,65.12,51.62,40.03,380.05,8.01,1.2,1,1,2,1,21.07,1,0.0
4,62.61,49.52,2.77,14.44,460.4,70.87,1.0,0,0,2,1,45.68,2,1.0
1,91.42,60.89,79.05,52.45,393.23,50.35,1.1,0,0,2,2,10.62,0,1.0
4,50.95,66.54,77.96,34.44,8.3,57.23,1.2,0,1,0,1,10.61,2,0.0
6,45.2,62.93,38.37,28.81,133.83,47.24,1.2,0,1,0,1,29.01,0,0.0
14,85.35,62.47,9.54,50.82,506.42,48.29,2.0,1,0,2,2,43.02,2,1.0
12,64.42,56.14,32.86,40.21,333.89,57.13,2.0,1,2,2,2,32.25,1,0.0
14,52.67,69.81,30.06,32.91,34.88,91.43,1.0,1,1,1,1,32.34,1,0.0
8,86.66,52.13,15.21,48.56,238.92,2.94,2.0,1,0,2,1,38.7,0,0.0
5,80.1,70.19,34.13,46.36,502.19,80.16,1.2,1,0,0,1,32.1,1,1.0
6,60.83,39.13,27.16,39.48,508.33,39.05,1.0,1,1,1,1,36.45,1,1.0
13,89.73,59.54,16.31,46.98,221.41,74.49,1.0,1,0,2,3,41.57,2,0.0
3,40.41,60.12,95.03,26.51,457.24,94.85,1.2,1,1,0,2,0.38,1,0.0
6,87.33,50.65,10.79,50.0,303.1,30.63,1.0,1,2,2,2,42.51,0,0.0
4,61.02,63.88,77.74,39.29,260.83,8.96,1.1,0,2,1,1,10.33,2,0.0
10,61.06,48.3,12.75,38.52,210.91,23.23,1.1,0,0,2,1,43.78,2,0.0
12,60.72,54.8,76.38,36.56,456.77,22.21,1.0,1,1,2,1,12.78,0,0.0
7,59.75,69.78,54.33,36.35,318.02,74.18,2.0,1,1,2,2,21.85,0,0.0
14,64.26,54.32,4.4,36.35,170.9,6.19,1.1,0,2,2,1,44.83,1,0.0
12,62.61,66.4,88.43,55.0,251.87,5.09,1.0,0,2,2,3,5.27,0,1.0
1,25.82,44.12,25.92,23.46,227.37,69.36,1.1,0,1,2,0,35.77,2,0.0
7,62.69,44.96,61.22,36.95,230.99,55.67,2.0,1,0,2,1,18.84,2,0.0
8,53.07,47.77,95.66,32.4,159.54,41.78,1.2,0,1,0,2,1.16,0,0.0
6,46.71,47.26,6.49,35.25,324.07,57.54,1.0,0,0,2,1,45.08,1,0.0
1,85.95,77.23,84.73,48.1,26.75,73.52,1.0,0,0,2,2,5.66,0,0.0
10,57.76,44.82,22.78,36.17,453.72,10.35,1.0,0,1,1,1,37.16,2,0.0
11,64.64,46.61,60.43,38.08,212.68,55.33,1.0,0,1,2,1,18.44,1,0.0
7,86.51,47.48,20.01,48.27,410.04,82.44,1.0,1,2,1,2,38.91,1,0.0
6,61.82,59.49,25.02,34.93,373.5,36.24,1.0,0,2,2,1,36.01,2,0.0
1,53.29,56.81,35.14,33.97,241.59,76.3,2.0,1,2,1,2,30.39,2,0.0
13,40.77,62.93,6.97,27.54,101.74,84.54,1.2,0,0,0,2,45.08,0,0.0
6,66.85,52.96,90.14,40.81,287.85,82.09,2.0,0,2,1,2,4.75,2,0.0
9,84.61,39.59,21.94,47.25,485.41,65.04,2.0,0,1,2,1,38.33,2,0.0
8,39.08,53.04,39.04,24.96,95.12,71.73,1.2,0,0,2,1,32.2,1,0.0
2,60.41,64.52,68.31,35.68,131.08,78.77,2.0,0,2,0,2,15.11,2,0.0
8,69.77,65.94,44.15,43.71,508.42,73.37,1.1,1,1,2,1,26.21,2,1.0
14,41.15,62.64,34.29,26.8,457.0,45.17,2.0,1,1,2,1,30.94,1,0.0
3,38.84,54.57,29.29,30.21,281.37,15.91,1.0,1,2,0,1,35.34,2,0.0
2,48.79,59.8,82.01,32.68,355.71,30.97,1.1,1,1,0,1,8.98,0,0.0
10,43.81,46.35,90.35,32.68,226.85,20.72,1.1,1,1,2,1,4.9,2,0.0
14,57.46,50.31,88.87,37.73,206.9,36.14,1.2,1,1,1,1,4.9,1,0.0
14,58.88,50.16,69.93,36.63,226.91,48.93,2.0,1,2,2,1,14.11,2,0.0
13,60.7,42.63,82.07,39.79,212.18,95.9,2.0,0,1,2,0,7.4,2,0.0
10,62.31,72.51,46.79,38.34,345.88,95.95,1.1,1,0,2,2,25.71,0,0.0
13,36.2,55.28,54.98,27.74,169.19,76.96,2.0,0,1,2,1,20.98,0,0.0
10,69.7,68.46,10.44,41.33,87.44,98.01,2.0,0,1,2,1,42.87,1,0.0
0,73.06,49.34,30.59,44.61,361.76,99.8,1.2,1,2,2,1,34.44,0,0.0
5,44.27,64.32,80.28,34.52,16.02,88.53,1.1,0,1,2,2,9.88,2,0.0
4,50.08,65.56,96.98,29.73,368.0,7.95,1.0,0,2,2,1,2.19,2,0.0
10,52.91,30.94,27.61,34.37,134.78,42.6,1.1,1,2,2,1,34.04,2,0.0
5,59.14,38.76,18.1,36.63,97.41,53.41,1.2,0,2,2,2,40.6,2,0.0
5,58.5,71.12,28.18,33.99,194.03,12.41,1.2,1,2,1,1,33.65,0,0.0
7,48.86,58.73,34.86,32.03,60.16,80.86,1.2,0,1,2,2,30.9,2,0.0
3,38.22,51.31,75.52,23.24,196.86,14.87,2.0,1,1,2,1,11.97,2,0.0
4,53.41,48.07,50.61,32.06,52.39,38.33,1.1,0,2,0,1,23.74,1,0.0
11,75.43,66.07,31.86,48.56,247.55,6.89,2.0,1,2,2,1,34.8,0,0.0
2,36.22,48.35,84.77,23.5,90.2,52.46,2.0,0,2,1,1,9.28,2,0.0
12,56.94,67.1,49.68,36.32,66.56,59.7,1.1,1,2,2,0,22.87,0,0.0
5,48.08,60.12,86.97,29.08,296.5,73.52,1.2,0,1,2,1,5.62,2,0.0
3,72.01,61.13,46.8,41.69,320.13,33.95,1.0,0,0,2,1,25.47,2,0.0
0,55.36,55.43,43.46,32.21,2.82,59.05,1.0,1,1,1,1,27.53,2,0.0
10,58.32,39.02,45.57,37.13,198.49,73.41,1.1,0,2,2,2,25.7,2,0.0
6,85.14,58.38,51.41,48.36,39.91,76.2,1.1,1,2,2,1,22.53,2,0.0
6,67.4,62.64,40.92,41.41,378.19,30.16,1.2,0,2,0,1,28.2,2,0.0
7,78.03,56.97,0.0,41.6,348.94,6.77,1.1,0,2,2,2,47.85,1,1.0
14,70.71,37.57,35.57,43.18,25.46,3.76,1.1,1,0,1,1,29.88,0,0.0
7,90.3,70.23,22.3,45.52,481.92,76.81,1.2,0,2,2,1,36.12,1,0.0
4,65.7,61.69,81.17,40.73,491.5,38.54,1.2,1,0,0,1,9.22,0,0.0
14,51.34,65.09,45.38,34.08,171.35,13.39,2.0,0,1,2,1,25.44,0,0.0
7,71.15,37.65,97.45,43.24,66.87,18.45,1.1,0,0,2,2,0.36,2,0.0
10,77.81,54.48,95.42,43.27,58.54,76.62,1.0,0,1,0,2,1.51,2,0.0
3,91.52,63.65,67.4,50.9,430.45,59.89,1.1,0,0,1,2,15.48,1,1.0
9,67.69,43.68,51.19,43.77,235.09,50.14,1.0,1,2,2,1,22.4,1,0.0
9,77.91,56.97,45.34,45.67,4.87,62.3,1.0,1,0,2,2,27.63,2,0.0
0,71.92,57.22,10.14,43.27,473.78,13.75,1.0,0,2,2,1,42.62,1,0.0
1,75.21,56.97,24.07,40.91,303.48,31.9,2.0,0,0,1,2,37.04,2,0.0
12,66.82,52.57,69.77,36.39,353.48,37.41,1.2,1,1,2,1,14.4,0,0.0
7,53.44,66.46,27.2,34.28,421.66,31.45,1.2,0,0,1,2,35.69,2,0.0
13,39.83,33.42,39.23,23.23,419.11,86.44,2.0,1,0,2,1,26.37,1,0.0
10,72.37,47.92,19.76,40.77,38.81,58.14,1.2,0,1,2,2,37.4,0,0.0
13,78.39,51.48,58.01,47.56,293.88,72.93,2.0,0,0,2,2,19.73,1,0.0
4,75.0,62.51,93.39,42.65,356.48,23.67,1.1,1,1,2,1,4.41,2,0.0
4,33.07,59.0,38.44,27.24,43.84,26.41,2.0,0,0,2,0,29.69,2,0.0
5,35.72,50.7,41.4,25.16,113.87,22.53,1.2,1,1,1,1,26.74,2,0.0
9,41.38,59.06,1.76,29.22,202.66,68.8,1.2,1,1,1,0,45.77,2,1.0
7,78.07,69.25,85.31,40.39,453.9,34.9,1.1,1,2,0,1,7.78,1,0.0
5,67.38,56.23,35.46,41.82,435.52,40.51,2.0,1,1,0,2,31.49,2,0.0
13,66.48,62.13,51.84,41.51,400.44,70.91,1.1,1,1,2,2,22.76,2,0.0
1,49.31,53.03,57.98,32.09,507.02,97.18,1.0,1,2,2,1,18.19,2,1.0
2,38.59,62.61,22.11,27.11,124.24,16.19,2.0,0,2,1,1,38.14,2,0.0
2,76.38,68.12,20.02,42.99,239.52,6.27,1.1,1,1,0,1,38.91,0,0.0
4,78.32,58.68,29.43,42.99,228.72,19.48,1.1,1,2,1,1,34.3,1,0.0
