App_Name,CPU_Usage,Memory_Usage,Battery_Level,Temperature,Disk_Space,Network_Signal,App_Version,Error_Logs,Device_Model,Session_Time,Num_App_Crashes,Duration_Since_Last_Charge,App_Usage_Level,Crash_Label
Snapchat,82.93,61.74,3.26,49.51,347.17,1.18,1.1,1,Model_C,173.7,1,46.88,High,0.0
Snapchat,28.25,54.07,65.13,23.59,131.5,68.78,2.0,1,Model_B,194.85,0,19.55,Medium,0.0
YouTube,72.94,48.19,66.92,41.02,240.17,31.91,2.0,1,Model_A,170.84,1,16.76,Low,0.0
Telegram,50.98,51.24,89.57,33.13,378.48,22.42,1.1,1,Model_B,170.76,2,5.27,Medium,0.0
Lyft,75.1,68.58,29.81,45.39,468.83,80.12,1.1,1,Model_C,145.09,2,36.16,High,0.0
Google Maps,70.44,46.88,53.28,41.55,447.72,8.92,2.0,1,Model_C,188.31,2,21.46,Low,0.0
Lyft,62.61,44.04,33.97,41.55,35.6,22.85,1.1,0,Model_B,167.91,3,30.66,Medium,0.0
Discord,54.19,67.5,49.48,34.04,41.54,20.37,1.0,1,Model_A,183.42,1,24.47,High,0.0
Discord,45.34,58.21,80.95,28.3,306.03,41.98,1.2,0,Model_A,166.52,1,8.38,Medium,0.0
Amazon,62.48,61.75,80.95,40.49,254.21,32.23,1.2,1,Model_A,187.48,1,8.47,Low,0.0
YouTube,95.05,66.38,3.79,53.53,149.98,72.05,2.0,1,Model_C,189.65,3,45.11,Medium,1.0
Spotify,33.22,52.88,9.59,26.67,499.8,69.94,2.0,1,Model_C,145.59,1,42.7,Medium,0.0
Spotify,47.17,63.75,41.49,32.44,382.09,32.55,1.0,0,Model_C,176.61,0,29.31,Medium,0.0
Amazon,80.23,60.34,97.44,43.67,351.91,43.7,1.1,0,Model_C,147.79,1,0.06,Medium,0.0
Uber,70.77,37.37,56.46,41.92,92.84,20.79,2.0,1,Model_B,154.51,2,20.8,High,0.0
Spotify,59.51,62.84,43.16,36.84,145.37,67.08,1.2,1,Model_A,149.06,1,25.46,Low,0.0
Discord,62.42,52.99,54.67,37.46,309.77,39.62,1.0,1,Model_A,147.49,1,21.57,Low,0.0
Amazon,51.65,48.87,9.28,32.59,407.35,13.28,1.0,1,Model_B,167.31,2,44.42,Low,0.0
Facebook,90.68,74.63,93.8,52.36,476.7,12.73,1.1,0,Model_B,168.56,2,1.96,Medium,1.0
Telegram,55.9,64.37,36.61,32.97,357.24,32.23,2.0,0,Model_A,169.06,2,31.44,Low,0.0
Telegram,57.55,37.31,67.83,32.97,214.34,74.73,2.0,1,Model_A,157.85,1,15.06,Medium,0.0
Google Maps,61.39,64.06,45.02,37.19,353.83,2.55,1.0,0,Model_B,162.57,1,26.85,High,0.0
Lyft,49.32,67.38,36.77,31.52,35.42,25.78,1.2,0,Model_B,178.23,1,31.48,Low,0.0
Google Maps,48.3,53.32,56.02,33.34,307.24,16.25,2.0,1,Model_C,165.37,1,21.16,Medium,0.0
Amazon,66.95,52.5,84.07,35.11,458.05,95.65,1.2,1,Model_B,162.3,2,7.12,Medium,0.0
Slack,75.19,55.08,50.21,42.34,326.12,70.53,1.0,1,Model_B,164.99,2,24.91,Low,0.0
WhatsApp,73.99,56.15,8.98,47.46,3.86,23.32,2.0,0,Model_C,185.03,2,44.78,Low,0.0
Lyft,65.45,53.96,47.74,39.15,355.59,20.75,1.2,1,Model_A,184.79,2,25.72,High,0.0
Facebook,68.62,57.15,91.59,39.59,371.94,85.8,1.0,0,Model_C,168.12,1,5.9,High,0.0
Facebook,65.37,76.2,18.66,39.53,277.11,19.02,1.2,1,Model_B,182.87,1,39.56,High,0.0
Google Maps,81.52,38.49,80.22,47.66,417.84,99.71,2.0,1,Model_B,165.92,1,10.64,Medium,0.0
Instagram,57.89,78.09,62.87,37.05,103.57,28.23,1.1,0,Model_A,152.99,1,17.77,Medium,0.0
Lyft,43.16,67.34,56.15,31.94,209.4,8.43,1.2,0,Model_A,168.6,0,20.58,High,0.0
Netflix,59.96,65.32,65.41,32.82,413.48,69.09,1.1,0,Model_C,185.73,1,16.31,Medium,0.0
Facebook,81.21,55.75,58.94,45.06,309.09,60.96,2.0,0,Model_A,152.15,2,19.41,High,0.0
Telegram,83.63,42.61,20.61,48.83,509.12,99.98,1.1,0,Model_B,161.84,2,38.18,Medium,1.0
WhatsApp,66.47,60.02,74.26,41.14,35.46,80.21,1.0,0,Model_A,150.29,1,10.72,Medium,0.0
Telegram,36.77,69.49,50.01,28.79,125.09,42.88,1.1,1,Model_B,178.47,0,22.58,Medium,0.0
YouTube,72.49,55.11,94.83,44.22,101.95,67.66,1.2,0,Model_A,180.59,1,0.96,High,0.0
Uber,69.25,42.19,50.17,41.65,499.91,81.78,1.2,0,Model_C,184.91,2,24.37,High,0.0
Slack,60.65,31.51,91.61,38.41,445.06,51.37,1.1,1,Model_A,153.21,2,5.36,Low,0.0
Instagram,46.14,45.22,70.16,28.45,68.16,27.29,1.0,0,Model_B,174.71,1,13.55,Low,0.0
YouTube,67.2,59.69,66.66,40.42,181.15,21.01,2.0,0,Model_C,170.81,1,15.59,Medium,0.0
Instagram,61.94,80.61,89.18,36.23,26.93,29.53,1.1,1,Model_C,162.23,1,3.95,Medium,0.0
Telegram,36.52,62.6,64.79,23.69,323.87,84.81,1.2,1,Model_A,175.55,0,17.31,Medium,0.0
Discord,58.34,46.94,51.49,35.14,169.57,38.04,1.2,1,Model_A,144.59,1,23.91,Low,0.0
WhatsApp,87.45,67.92,54.06,47.85,131.87,28.67,1.1,0,Model_C,156.24,2,20.69,High,0.0
Telegram,58.93,61.13,74.41,37.83,267.84,80.59,1.1,1,Model_C,186.31,1,13.46,Medium,0.0
Discord,62.61,56.97,71.92,37.37,407.32,3.19,1.1,0,Model_B,174.26,1,14.15,High,0.0
Google Maps,65.1,57.04,40.12,39.84,206.81,59.4,2.0,1,Model_C,155.16,2,30.41,High,0.0
Snapchat,53.73,54.54,27.76,32.55,387.81,87.36,1.2,0,Model_C,174.85,2,34.48,High,0.0
Lyft,38.23,68.32,45.15,24.82,228.42,41.01,1.2,1,Model_C,162.15,2,27.67,Medium,0.0
Telegram,66.97,73.78,0.0,38.84,109.84,26.93,1.2,1,Model_C,164.95,2,46.86,Medium,1.0
Discord,62.48,45.43,7.76,42.58,228.46,49.17,2.0,1,Model_B,155.23,0,45.35,High,0.0
Amazon,70.63,46.53,84.79,46.22,275.48,71.75,1.0,0,Model_C,177.25,2,4.73,Medium,0.0
Twitter,61.7,43.11,73.58,36.73,236.33,51.66,1.2,0,Model_B,163.33,1,12.55,Medium,0.0
Netflix,51.2,53.95,13.95,34.65,140.45,0.76,1.2,1,Model_C,157.84,1,41.68,High,0.0
YouTube,57.75,75.96,96.04,33.8,94.77,7.83,1.0,1,Model_B,194.06,1,1.42,Low,0.0
Lyft,25.36,79.35,40.12,21.5,484.84,72.13,2.0,1,Model_B,158.51,1,28.43,High,0.0
Netflix,45.59,59.43,1.64,30.23,152.31,40.0,1.0,1,Model_A,173.8,1,45.82,Medium,1.0
Snapchat,75.81,56.08,29.57,47.97,361.15,78.48,1.0,0,Model_B,156.44,0,32.58,Low,0.0
Slack,86.65,51.82,90.57,49.36,174.44,64.95,1.0,1,Model_B,190.61,3,4.41,Medium,0.0
Slack,56.9,56.97,26.44,32.74,496.46,58.15,1.0,1,Model_B,168.74,1,35.9,Medium,0.0
Twitter,86.19,50.65,63.44,50.11,506.0,90.14,2.0,0,Model_A,173.23,2,18.07,Low,1.0
Netflix,68.47,46.48,7.85,44.92,422.45,2.13,2.0,0,Model_B,150.87,1,44.23,Medium,0.0
Netflix,52.91,56.97,72.52,34.77,297.71,15.5,1.0,1,Model_A,189.24,1,13.74,High,0.0
YouTube,66.91,69.59,49.37,37.26,277.54,62.44,1.1,1,Model_B,175.06,1,22.72,High,0.0
Spotify,62.61,43.24,22.91,43.14,168.43,6.58,1.1,0,Model_B,157.11,2,35.84,Medium,0.0
Twitter,75.8,62.49,77.81,45.97,62.48,64.5,1.1,0,Model_B,170.79,2,12.36,Medium,0.0
Lyft,82.31,71.36,82.06,48.41,40.48,98.41,1.1,1,Model_B,181.64,3,8.73,Medium,0.0
Snapchat,75.88,45.6,100.0,47.76,238.31,87.88,1.2,0,Model_C,178.06,2,0.13,Low,0.0
Twitter,71.2,49.95,50.55,39.21,501.14,59.09,2.0,0,Model_C,186.57,2,23.42,High,1.0
Google Maps,57.72,49.78,10.02,37.77,126.4,89.4,2.0,1,Model_C,189.59,2,44.57,Medium,0.0
WhatsApp,47.25,43.35,69.31,29.17,210.41,11.63,1.0,1,Model_B,147.86,1,13.51,Low,0.0
Google Maps,42.25,70.39,91.73,26.72,328.41,45.47,1.2,0,Model_C,174.28,0,2.08,Medium,0.0
Spotify,77.35,67.32,43.65,44.79,179.74,42.87,1.0,1,Model_A,151.01,1,29.78,Low,0.0
WhatsApp,74.76,53.97,95.37,41.2,1.86,33.64,1.0,1,Model_B,139.44,1,2.7,Low,0.0
Snapchat,83.08,64.37,50.65,44.45,202.86,0.02,2.0,1,Model_C,153.23,1,24.33,Low,0.0
Slack,37.87,57.24,58.58,28.09,411.98,89.1,1.2,1,Model_A,198.56,1,18.31,Low,0.0
YouTube,68.46,61.65,52.77,41.61,483.31,77.77,1.1,1,Model_A,170.22,1,22.82,Medium,0.0
YouTube,72.4,61.93,83.08,44.81,140.85,65.29,2.0,0,Model_B,174.94,1,7.81,High,0.0
Discord,62.61,64.56,93.93,36.69,471.88,12.9,1.2,0,Model_B,173.45,1,4.33,Low,0.0
Snapchat,64.01,69.77,29.05,39.6,443.98,37.82,1.2,1,Model_A,179.65,1,35.95,High,0.0
Instagram,62.54,65.03,77.76,39.83,208.24,92.43,2.0,1,Model_A,175.32,1,11.79,Low,0.0
Slack,59.94,62.43,20.0,39.74,2.4,61.69,2.0,1,Model_B,188.7,1,38.42,Low,0.0
Snapchat,53.41,60.11,21.89,36.54,432.58,60.34,1.0,0,Model_A,182.66,1,36.41,Medium,0.0
Google Maps,96.15,48.9,79.68,53.17,146.83,91.31,1.0,0,Model_C,163.05,2,9.52,Medium,1.0
Spotify,82.18,51.26,7.31,46.85,387.01,55.98,1.0,0,Model_C,183.91,2,43.6,Medium,0.0
Telegram,75.84,42.63,86.23,42.39,292.62,59.76,1.1,0,Model_A,162.98,1,7.74,Medium,0.0
Facebook,79.18,50.5,22.57,47.22,113.49,34.57,2.0,1,Model_A,174.92,2,38.26,Medium,0.0
YouTube,78.89,58.1,60.53,46.76,331.88,37.14,1.2,1,Model_B,161.73,2,20.19,Medium,0.0
Uber,38.38,73.82,81.54,28.96,391.6,68.56,2.0,0,Model_C,188.49,1,8.78,Low,0.0
Spotify,65.84,45.58,9.9,38.63,242.92,32.04,1.2,0,Model_C,176.48,1,45.03,Low,0.0
Telegram,61.46,55.56,6.52,40.79,382.93,55.91,1.1,1,Model_C,169.39,1,46.24,Low,0.0
Amazon,48.44,63.77,48.61,28.18,207.35,27.92,2.0,1,Model_C,180.22,0,24.55,Low,0.0
Spotify,51.93,65.19,50.48,37.41,501.89,16.61,1.2,1,Model_C,146.9,1,22.52,High,1.0
Spotify,44.58,48.26,8.87,28.94,122.78,45.44,1.2,1,Model_C,174.17,1,43.24,Low,0.0
Slack,61.56,47.78,37.93,38.41,398.26,21.74,1.0,1,Model_B,147.65,1,28.61,Medium,0.0
Discord,51.67,59.81,70.31,36.12,383.8,89.85,1.1,0,Model_A,161.06,2,12.77,High,0.0
Netflix,49.26,70.66,57.17,31.72,271.07,30.36,2.0,1,Model_C,164.13,1,20.41,High,0.0
Spotify,64.74,65.57,16.05,38.48,179.37,59.74,1.0,0,Model_B,178.12,2,40.13,Low,0.0
Discord,49.27,54.06,13.04,29.26,228.23,26.34,1.1,0,Model_B,186.74,1,41.26,High,0.0
YouTube,66.47,61.08,5.37,39.02,322.3,25.8,1.0,1,Model_A,165.98,1,45.08,High,0.0
Facebook,45.62,50.41,73.76,26.97,271.54,35.06,2.0,0,Model_A,173.6,2,13.84,Medium,0.0
Facebook,71.68,56.29,30.93,42.19,389.91,91.59,1.2,0,Model_A,179.16,3,32.64,Medium,0.0
Spotify,54.03,57.89,92.78,33.02,184.67,39.15,2.0,1,Model_A,182.23,1,3.28,Medium,0.0
Amazon,74.58,60.52,29.76,44.87,54.91,82.13,1.1,0,Model_A,191.4,1,34.84,High,0.0
WhatsApp,76.4,54.48,39.52,44.1,258.86,19.73,2.0,1,Model_B,179.36,2,27.03,Medium,0.0
YouTube,95.29,38.48,76.43,51.17,132.61,4.82,1.1,1,Model_A,147.86,2,11.99,Medium,1.0
Discord,26.71,56.97,30.77,20.28,315.72,78.17,1.0,0,Model_B,154.76,1,31.42,High,0.0
YouTube,77.18,74.09,83.88,43.83,266.41,54.19,1.1,1,Model_C,181.63,1,6.49,Low,0.0
Amazon,61.93,61.87,67.14,36.6,398.72,50.37,1.2,1,Model_C,162.99,1,16.02,Medium,0.0
Twitter,43.11,50.76,58.95,29.71,294.52,27.22,1.2,0,Model_A,153.34,1,19.24,Medium,0.0
Google Maps,74.28,59.4,20.03,44.52,220.55,7.23,1.2,1,Model_C,190.69,2,37.3,Medium,0.0
Amazon,37.25,51.06,70.8,26.42,61.37,48.29,1.0,0,Model_B,166.34,1,14.82,Medium,0.0
Discord,80.98,62.21,96.93,46.4,61.51,86.72,1.1,0,Model_C,165.9,2,2.35,Low,0.0
Slack,68.33,53.42,83.19,40.81,327.86,12.0,1.0,1,Model_C,155.62,2,8.68,Low,0.0
Amazon,47.82,58.44,36.46,31.28,450.95,92.92,2.0,0,Model_C,181.24,2,29.19,Low,0.0
Discord,70.52,41.36,96.35,47.19,212.37,27.47,2.0,1,Model_C,168.54,3,0.73,High,1.0
Lyft,46.43,56.97,19.37,29.59,271.76,53.22,2.0,0,Model_B,163.79,1,38.03,Medium,0.0
Instagram,65.44,61.18,7.35,42.44,302.7,6.65,2.0,1,Model_C,181.33,2,43.25,Low,0.0
Discord,19.22,72.55,48.64,19.76,244.38,42.5,1.2,1,Model_A,182.64,1,23.78,Medium,0.0
Amazon,87.28,63.57,28.78,49.77,30.5,12.59,1.1,0,Model_B,176.78,3,33.97,Medium,0.0
Instagram,37.01,58.56,53.13,26.57,301.64,4.8,1.2,0,Model_A,167.74,0,22.21,Low,0.0
Slack,73.87,63.32,69.25,41.07,70.2,96.66,1.1,1,Model_B,163.69,2,14.82,High,0.0
Slack,71.65,56.23,81.77,42.24,284.57,73.01,1.1,1,Model_C,170.45,2,7.91,Medium,0.0
Discord,69.18,74.42,48.73,41.4,396.99,71.91,1.0,0,Model_B,171.75,1,24.87,Medium,0.0
Discord,32.96,64.53,9.48,28.17,2.79,9.05,2.0,1,Model_A,172.02,0,44.63,Medium,0.0
WhatsApp,69.36,45.3,12.8,41.62,220.4,92.94,1.1,1,Model_A,178.0,1,42.72,Medium,0.0
Instagram,67.47,73.51,7.13,44.73,381.79,46.95,2.0,0,Model_B,151.33,2,44.14,Medium,0.0
Twitter,68.34,58.91,3.97,39.47,270.61,85.23,2.0,0,Model_A,174.57,2,46.39,Medium,0.0
Amazon,62.61,55.76,82.82,43.03,120.48,1.26,2.0,1,Model_A,183.44,2,7.94,High,0.0
Amazon,55.32,65.14,82.87,32.46,357.15,29.82,1.2,0,Model_B,156.56,0,7.03,Medium,0.0
Snapchat,50.48,49.57,58.19,31.86,401.14,99.6,2.0,0,Model_C,171.62,1,20.53,Low,0.0
Instagram,60.85,74.3,31.7,36.91,185.61,42.78,1.1,1,Model_C,175.89,1,33.09,Medium,0.0
YouTube,57.78,47.31,56.99,35.83,152.27,88.85,1.2,0,Model_C,191.13,1,21.11,Medium,0.0
Amazon,70.84,51.63,10.75,36.27,279.11,32.8,2.0,0,Model_A,154.36,1,42.83,Medium,0.0
Telegram,52.41,69.21,27.03,33.26,187.1,52.53,1.0,1,Model_A,177.24,1,34.44,Low,0.0
Slack,76.13,59.75,35.01,44.58,428.0,85.42,2.0,0,Model_C,172.51,3,30.43,Low,0.0
Google Maps,93.89,67.56,89.45,50.28,398.87,60.58,2.0,1,Model_B,165.1,2,3.41,Low,1.0
Snapchat,71.35,48.56,85.35,42.16,159.69,72.52,1.2,0,Model_C,150.34,1,8.42,Medium,0.0
Instagram,63.2,65.55,56.83,40.41,233.97,22.88,1.1,0,Model_B,164.7,2,20.55,Medium,0.0
YouTube,46.7,47.78,4.22,30.8,455.42,15.59,2.0,1,Model_A,181.27,1,46.87,Medium,0.0
YouTube,94.4,63.53,68.0,51.33,75.46,23.03,1.2,0,Model_A,174.13,3,16.05,Low,1.0
Slack,52.52,46.83,36.4,33.17,386.17,49.3,1.2,0,Model_C,161.06,1,30.24,High,0.0
Telegram,65.57,52.96,2.92,41.82,162.2,80.1,1.1,0,Model_B,199.47,1,47.47,High,1.0
Spotify,60.26,56.4,76.02,34.18,61.17,35.4,1.2,0,Model_B,177.94,1,12.67,Medium,0.0
Facebook,48.48,70.97,81.65,30.15,59.89,56.48,1.1,0,Model_C,159.42,1,8.0,Medium,0.0
WhatsApp,75.52,63.18,44.75,30.15,141.46,80.48,1.0,0,Model_B,179.31,2,26.22,High,0.0
Twitter,42.7,51.22,43.03,30.29,280.62,23.88,2.0,1,Model_A,181.51,0,26.49,Medium,0.0
Netflix,59.72,55.65,8.4,36.76,464.84,88.3,1.2,0,Model_B,183.55,2,44.25,Medium,0.0
Slack,49.19,53.15,97.31,31.12,155.13,95.31,1.0,0,Model_A,177.71,2,1.27,High,0.0
Amazon,64.77,72.53,60.27,41.59,102.0,3.9,1.2,1,Model_C,153.17,1,19.55,Medium,0.0
Lyft,80.48,47.64,69.52,45.74,245.07,5.91,1.2,1,Model_B,180.7,1,14.99,Low,0.0
Instagram,82.78,70.77,41.76,47.28,80.19,9.1,1.0,1,Model_C,187.51,1,27.41,High,0.0
Instagram,63.97,66.46,100.0,37.81,139.11,77.68,1.2,0,Model_C,169.99,2,0.45,High,0.0
Snapchat,62.61,45.67,29.11,34.43,505.16,18.93,1.2,1,Model_B,178.52,0,34.13,High,1.0
Snapchat,57.71,50.97,50.14,38.63,285.72,72.57,1.0,1,Model_B,170.13,2,23.28,High,0.0
Discord,70.89,62.55,32.41,38.63,401.36,44.13,1.2,0,Model_B,174.32,3,33.63,Medium,0.0
Lyft,53.28,62.45,53.4,31.65,108.45,83.63,1.1,1,Model_A,174.53,1,21.49,High,0.0
Instagram,45.47,49.73,54.26,29.48,266.28,80.86,1.2,0,Model_C,168.58,1,22.76,High,0.0
Uber,52.8,60.41,8.89,29.48,261.39,95.97,2.0,0,Model_A,165.53,1,42.99,Medium,0.0
Twitter,62.61,61.89,80.19,26.57,416.09,25.1,1.2,0,Model_C,168.06,1,10.12,Medium,0.0
Discord,52.72,42.39,72.54,32.97,11.04,22.92,2.0,0,Model_C,172.46,1,10.44,Medium,0.0
Discord,33.81,53.97,45.32,26.15,440.57,3.15,2.0,0,Model_A,170.82,1,26.85,Low,0.0
Slack,36.79,70.18,36.52,24.56,40.75,41.04,1.2,1,Model_C,174.36,1,31.69,Medium,0.0
Instagram,80.31,69.84,66.11,45.6,469.3,45.91,1.0,0,Model_A,149.81,2,17.03,Low,0.0
Amazon,47.16,61.17,51.17,28.66,73.13,96.45,1.1,1,Model_B,168.8,0,24.94,Medium,0.0
Facebook,79.31,60.93,76.72,45.54,272.51,83.08,1.1,0,Model_C,152.34,2,10.94,Low,0.0
Lyft,98.34,67.6,87.19,51.97,50.89,16.68,1.2,1,Model_A,178.29,2,6.52,Medium,1.0
Discord,58.02,52.93,77.88,36.62,228.96,79.85,1.0,0,Model_B,162.57,1,11.44,Medium,0.0
Amazon,60.49,40.52,7.12,36.04,153.23,17.83,1.0,0,Model_C,165.24,1,43.99,Medium,0.0
Uber,53.18,67.21,19.51,36.04,215.09,7.78,1.1,0,Model_C,174.76,1,38.49,Medium,0.0
Twitter,42.81,52.1,85.24,28.96,279.06,83.71,1.0,1,Model_C,165.27,1,6.73,Medium,0.0
Instagram,68.53,61.48,94.87,39.75,235.23,97.6,1.2,1,Model_C,177.34,1,2.23,High,0.0
Netflix,79.6,56.7,91.9,43.06,11.86,8.81,1.2,1,Model_B,183.06,2,4.47,Medium,0.0
Spotify,69.99,46.41,68.93,41.49,442.09,81.39,1.0,0,Model_C,174.2,1,14.08,Low,0.0
Amazon,41.95,54.94,21.78,28.81,48.62,85.92,1.2,0,Model_C,157.88,1,38.95,Low,0.0
Telegram,67.21,50.64,66.72,40.39,502.08,11.88,2.0,1,Model_B,168.48,2,15.43,Medium,1.0
Facebook,68.64,33.03,81.0,42.11,435.88,28.33,1.1,0,Model_B,177.45,3,8.91,Low,0.0
Netflix,70.93,57.6,62.59,39.87,287.42,73.37,1.2,1,Model_C,162.73,2,19.0,High,0.0
Google Maps,37.73,58.61,93.41,21.7,125.54,80.77,1.0,0,Model_B,189.57,1,5.95,Medium,0.0
Snapchat,71.33,51.93,55.6,40.5,44.16,35.4,1.1,1,Model_B,189.01,2,22.57,Low,0.0
Slack,67.12,51.59,33.8,36.32,343.98,15.99,1.2,1,Model_A,165.0,1,32.43,Low,0.0
Amazon,81.01,55.67,63.24,47.57,103.17,64.83,1.1,0,Model_B,173.48,1,17.7,Medium,0.0
Snapchat,46.29,59.99,78.38,30.83,375.41,70.2,1.0,1,Model_A,166.6,1,8.33,Low,0.0
Instagram,36.76,75.6,53.72,29.45,426.24,50.36,2.0,0,Model_A,177.21,1,21.75,Low,0.0
Snapchat,77.36,56.44,23.55,43.66,506.35,14.49,2.0,0,Model_A,179.8,2,36.6,High,1.0
Google Maps,41.36,72.03,93.45,27.03,258.16,84.45,1.2,0,Model_A,158.39,1,3.68,Medium,0.0
Facebook,57.56,76.59,92.04,41.09,499.03,64.53,2.0,1,Model_A,170.62,1,3.4,Medium,0.0
Twitter,81.07,59.75,72.96,47.78,76.45,86.92,1.2,1,Model_B,165.25,1,15.27,Medium,0.0
YouTube,52.8,58.53,59.15,38.32,428.16,93.3,1.1,1,Model_B,187.3,2,19.92,Medium,0.0
WhatsApp,60.23,41.47,79.79,37.91,184.22,80.57,1.2,0,Model_B,159.77,0,10.39,High,0.0
Lyft,67.53,49.39,97.92,40.94,186.78,95.87,1.2,0,Model_C,189.34,2,1.29,Medium,0.0
Twitter,68.63,56.97,79.73,39.13,137.55,95.43,1.2,1,Model_B,167.55,1,10.54,Medium,0.0
YouTube,66.67,63.62,56.23,40.14,88.79,61.93,2.0,0,Model_A,183.72,1,20.9,Medium,0.0
Uber,36.55,61.34,93.2,25.96,226.41,72.82,1.2,0,Model_C,168.92,0,3.81,Medium,0.0
Telegram,75.39,58.68,34.61,43.24,505.49,69.94,1.0,1,Model_C,173.47,1,34.36,High,1.0
Amazon,76.31,61.76,45.73,44.82,168.91,62.11,1.2,1,Model_B,197.12,2,26.5,High,0.0
Amazon,41.49,61.7,56.68,30.82,236.07,1.94,1.1,0,Model_C,177.41,1,20.85,Medium,0.0
Discord,73.35,49.33,49.84,40.04,116.99,35.59,1.0,0,Model_B,159.68,1,24.9,Medium,0.0
Facebook,62.85,64.88,33.95,35.62,172.61,10.01,1.1,1,Model_B,162.4,1,31.48,Low,0.0
Amazon,24.9,56.13,0.4,20.97,28.23,30.03,1.1,1,Model_A,168.89,0,47.75,Medium,1.0
Netflix,71.14,62.29,19.74,41.55,489.49,6.86,1.1,0,Model_C,172.61,2,37.21,Medium,0.0
YouTube,61.04,53.08,48.42,36.08,261.02,92.0,1.0,0,Model_C,151.45,1,25.94,Low,0.0
Facebook,43.43,58.95,20.82,29.08,375.27,45.13,1.0,0,Model_C,149.47,1,36.99,Medium,0.0
Spotify,47.0,63.28,52.64,27.54,262.8,18.94,2.0,1,Model_B,168.72,1,22.81,Low,0.0
Netflix,74.29,59.84,67.87,40.71,394.34,58.48,1.0,0,Model_C,170.71,1,14.92,Medium,0.0
Amazon,88.26,60.41,78.8,49.64,273.45,19.65,1.2,0,Model_A,153.12,1,12.57,High,0.0
Snapchat,46.21,48.04,62.02,32.06,359.19,80.44,1.1,0,Model_C,169.26,1,19.18,Medium,0.0
Google Maps,58.54,57.15,99.26,37.97,350.62,30.59,2.0,0,Model_C,179.29,2,0.11,Medium,0.0
Snapchat,54.81,51.0,80.84,35.35,273.18,31.49,1.0,0,Model_A,171.48,1,8.49,Medium,0.0
Netflix,66.35,53.69,86.03,40.41,118.06,87.0,1.1,0,Model_B,169.33,1,6.07,Low,0.0
Uber,48.23,65.48,3.31,33.49,108.47,55.92,1.0,1,Model_B,152.42,1,46.1,Medium,0.0
Amazon,66.02,40.32,91.83,35.7,447.64,88.73,2.0,1,Model_C,194.78,2,3.11,Low,0.0
Slack,78.49,50.49,50.73,45.78,61.79,41.29,1.0,1,Model_A,171.24,2,24.05,Low,0.0
Uber,68.72,65.04,8.52,39.36,286.33,34.39,1.0,0,Model_A,168.48,0,44.15,Medium,0.0
Uber,48.17,67.21,40.41,31.5,257.3,50.62,1.1,1,Model_A,152.62,1,29.16,Medium,0.0
YouTube,73.83,49.04,52.0,42.41,408.78,6.15,1.2,0,Model_B,177.6,2,23.77,Medium,0.0
Lyft,61.01,47.27,25.73,35.3,69.32,15.42,1.0,0,Model_B,162.85,0,35.66,Low,0.0
YouTube,42.27,65.39,66.49,31.19,351.9,21.95,2.0,0,Model_B,153.16,1,16.96,High,0.0
Instagram,55.16,62.75,82.73,35.36,310.2,81.67,1.0,0,Model_A,177.0,2,9.3,Low,0.0
WhatsApp,50.88,58.59,13.08,33.07,359.01,73.38,1.0,0,Model_B,169.42,3,40.67,Medium,0.0
Netflix,79.29,55.95,93.33,47.52,318.07,19.33,1.2,1,Model_C,150.96,1,2.72,Medium,0.0
Twitter,50.08,68.52,22.05,34.42,288.02,27.67,1.1,1,Model_B,182.42,2,38.77,High,0.0
WhatsApp,63.19,51.15,89.4,37.75,474.25,94.43,2.0,1,Model_C,168.41,2,4.96,Medium,0.0
Slack,69.22,60.79,35.19,41.36,178.51,8.58,1.1,0,Model_B,157.25,1,30.03,High,0.0
Spotify,35.92,71.76,52.89,31.61,94.56,54.75,1.1,1,Model_C,165.01,0,22.9,Low,0.0
Google Maps,44.55,47.53,1.42,28.53,407.25,52.2,1.1,0,Model_A,147.2,1,47.93,Medium,1.0
YouTube,75.87,48.34,60.17,44.27,66.4,72.57,1.0,1,Model_B,194.66,2,18.62,Medium,0.0
YouTube,55.94,45.19,1.64,33.09,348.02,26.14,1.2,1,Model_C,178.09,1,45.95,Low,1.0
Facebook,71.51,50.78,59.54,41.48,281.37,93.48,1.0,1,Model_A,150.13,2,19.38,Low,0.0
Slack,74.36,58.73,29.66,43.2,0.66,41.06,2.0,1,Model_C,161.54,2,32.72,Medium,0.0
WhatsApp,68.79,52.58,34.3,43.08,122.81,28.57,1.2,1,Model_B,169.29,1,30.9,Medium,0.0
Discord,66.14,58.49,92.54,38.84,253.9,33.69,1.1,1,Model_B,176.89,1,4.15,Medium,0.0
Telegram,62.48,56.57,23.79,39.21,168.81,34.87,1.2,0,Model_B,174.14,1,35.68,Low,0.0
Telegram,58.13,57.78,79.66,36.82,218.57,19.89,2.0,0,Model_A,168.23,1,10.02,High,0.0
Facebook,45.19,73.64,58.04,31.27,307.85,92.81,1.0,0,Model_B,171.41,0,18.65,Medium,0.0
Twitter,92.47,48.83,21.38,53.46,374.18,17.49,1.0,0,Model_A,149.41,2,37.55,Low,1.0
Facebook,68.75,61.42,3.54,40.34,77.42,88.28,1.1,0,Model_A,170.22,2,45.33,Medium,0.0
WhatsApp,48.17,56.37,43.93,28.62,144.85,40.49,1.0,1,Model_B,183.35,1,26.87,Medium,0.0
Netflix,78.83,61.66,49.57,46.07,325.88,26.93,1.0,0,Model_B,164.48,1,24.93,Medium,0.0
