App_Name,CPU_Usage,Memory_Usage,Battery_Level,Temperature,Disk_Space,Network_Signal,App_Version,Error_Logs,Device_Model,Session_Time,Num_App_Crashes,App_Usage_Level,Crash_Label
8,0.7347998022738507,0.3662757162084214,0.6127,0.8385490753911806,0.5294991013518793,0.6822,0.0,1.0,2,1,0.25,1,0.0
3,0.8807464162135442,0.1909248221495865,0.0765,0.9371740161213846,0.236754708134719,0.6762999999999999,0.0,1.0,0,2,0.5,2,1.0
0,0.3372466633712308,0.576812151509325,0.187,0.3866761498340445,0.6170000781433148,0.5069,0.1999999999999999,0.0,1,2,0.5,0,0.0
4,0.3824765200197725,0.1263218611805421,0.7365,0.5227596017069701,0.018578573103071,0.2775,0.1999999999999999,0.0,1,2,0.25,2,0.0
1,0.8612209589718239,0.6168044606806382,0.4028,0.8632053105737315,0.5600922091115105,0.6251,1.0,1.0,1,2,0.75,1,0.0
12,0.3360108749382105,0.4131897711978465,0.3795,0.509009009009009,0.8208369149019302,0.9618,0.1999999999999999,0.0,2,2,0.5,2,0.0
13,0.2799060800790904,0.4502980196116131,0.1119,0.3409198672356567,0.1796905524732359,0.8339,0.0,1.0,2,0,0.25,2,0.0
14,0.7067474048442907,0.63257065948856,0.4864,0.8307254623044097,0.1141478471516761,0.1088,0.1,0.0,2,2,0.5,2,0.0
14,0.6344537815126051,0.3024418381080561,0.4296,0.6209103840682788,0.9703641478471516,0.0232,0.1,1.0,1,2,0.5,0,0.0
5,0.6356895699456253,0.5748894443376273,0.121,0.6733048838311996,0.8435570836914902,0.499,1.0,0.0,2,1,0.5,0,0.0
8,0.3835887296094908,0.5362430301865024,0.978,0.389995258416311,0.3019653043682113,0.7757999999999999,0.1999999999999999,0.0,2,2,0.25,2,0.0
3,0.4739248640632724,0.4606806383387809,0.3605,0.4762920815552394,0.2085254356489802,0.3139,1.0,0.0,1,2,0.0,0,0.0
7,0.3319327731092437,0.5625841184387618,0.5652,0.4004267425320057,0.3340235992810815,0.7012,0.1,0.0,1,2,0.25,2,0.0
8,0.3339100346020761,0.4322245721976542,0.109,0.3812233285917496,0.4312338829413143,0.9319,0.1,0.0,0,2,0.25,2,0.0
5,0.537320810677212,0.3799269371274755,0.0076,0.5827406353722143,0.8211690239899976,0.4589999999999999,0.1999999999999999,0.0,1,2,0.5,0,1.0
10,0.6316114681166584,0.2424533743510862,0.8222,0.7439544807965861,0.2391576150660311,0.2442,0.0,0.0,1,0,0.5,2,0.0
1,0.4427829955511616,0.5450874831763122,0.7212999999999999,0.5410146989094358,0.7209111510510275,0.9178,0.1999999999999999,1.0,1,2,0.5,2,0.0
8,0.5266930301532378,0.8379157854258795,0.7273999999999999,0.6090564248458985,0.929417050871298,0.4722999999999999,0.1,1.0,0,1,0.75,2,0.0
14,0.458601087493821,0.6667948471447799,0.962,0.4511616880037933,0.3795030085176213,0.4078,0.0,1.0,0,2,0.25,2,0.0
9,0.8141374196737517,0.2480292251490098,0.5038,0.8857278330962541,0.0259631163553957,0.3534,1.0,0.0,0,2,0.5,2,1.0
2,0.6494068215521502,0.3522399538550277,0.4993,0.6806543385490754,0.8277135266077987,0.423,0.1,0.0,1,2,0.5,0,0.0
14,0.6052891744933268,0.5748894443376273,0.4296999999999999,0.6239924134660977,0.7084863639915605,0.6737000000000001,1.0,0.0,0,2,0.25,1,0.0
13,0.6655956500247158,,0.3404999999999999,0.7311522048364153,0.1489997655700554,0.4337,0.0,1.0,1,2,0.25,0,0.0
11,0.4108996539792387,0.531628532974428,0.9552,0.4642010431484115,0.5969563178870048,0.3242,1.0,1.0,2,2,0.25,2,0.0
10,0.8331685615422639,0.8746394924053068,0.411,0.8165007112375533,0.8249199031022896,0.7436,0.1,1.0,0,1,0.5,1,0.0
5,0.3640632723677706,0.4279946164199192,0.0619,0.3907064959696539,0.1809799171680862,0.203,0.1999999999999999,1.0,2,2,0.25,2,0.0
4,0.3127780523974295,0.7404345318208038,0.5566,0.4499762920815552,0.2228647339220129,0.2019,1.0,1.0,1,1,0.25,1,0.0
12,0.8040039545229857,0.2630263410882522,0.8795999999999999,0.752963489805595,0.201726967257951,0.6964,0.1,1.0,2,2,0.75,1,0.0
4,0.4057093425605536,0.1780426840992117,0.924,0.4414414414414415,0.9976361647261076,0.8667,0.1,0.0,0,2,0.25,0,1.0
7,0.7487642115669798,0.4254950970967121,0.6939,0.7641062114746324,0.2294873798546534,0.2412,0.0,1.0,0,0,0.5,2,0.0
14,0.4291893227879386,0.539319361661219,0.2614,0.5132764343290659,0.2668789560053137,0.1911,0.1,0.0,1,0,0.25,1,0.0
13,0.4272120612951062,0.6879446260334551,0.7434000000000001,0.6161688003793268,0.0478432445104321,0.6703,0.1999999999999999,1.0,0,2,0.25,2,0.0
3,0.8765447355412752,0.3289751970774849,0.1939999999999999,0.8549075391180655,0.983414081425334,0.6208,0.1999999999999999,1.0,2,2,0.5,1,1.0
14,0.8911270390509145,0.3781965006729474,0.1959,0.9457088667614983,0.2467179807767445,0.4473,1.0,0.0,2,2,0.25,2,1.0
11,0.8840830449826989,0.4908671409344355,0.5585,0.8840682788051208,0.7253067125107446,0.0959,1.0,0.0,0,2,0.25,1,1.0
9,0.3119130004943154,0.424726014228033,0.7029000000000001,0.4525841631104789,0.0262756896147534,0.0917999999999999,1.0,0.0,0,2,0.5,1,0.0
1,0.5768660405338605,,0.4301,0.6424845898530109,0.7834844104086895,0.7773,1.0,1.0,1,1,0.0,2,0.0
0,0.1654720711814137,0.4168429148240721,0.191,0.3717401612138454,0.7506837540048449,0.4518,0.1999999999999999,1.0,2,2,0.0,2,0.0
12,0.6395205140879882,0.3778119592386079,0.936,0.6567093409198673,0.084082206767211,0.858,0.0,0.0,0,2,0.25,1,0.0
11,0.6307464162135441,0.5035570082676408,0.0233,0.6088193456614509,0.1225287176682035,0.5747,1.0,1.0,2,1,0.5,2,1.0
5,0.9652743450321304,0.2712939819265524,0.3081,0.9599336178283548,0.2950886926623427,0.6187,0.0,0.0,1,0,0.25,1,1.0
3,0.7749629263470093,0.5937319746202653,0.5847,0.7894736842105262,0.3546534343986872,0.9342,0.1,1.0,2,0,0.75,2,0.0
5,0.3776569451309935,0.3968467602384156,0.4838,0.5080606922712186,0.7835820895522387,0.1646,0.1,1.0,1,2,0.5,1,0.0
14,0.5102570439940682,0.3589694289559699,0.6057,0.5550023707918444,0.0611080722044229,0.5429999999999999,1.0,1.0,2,0,0.75,0,1.0
13,0.4039792387543252,0.4028071524706786,0.589,0.4762920815552394,0.6502891302649059,0.0581,0.1,0.0,1,2,0.5,2,0.0
11,0.1919179436480474,0.4814458757931166,0.4244,0.2624466571834993,0.2284910525904509,0.3589,0.0,1.0,0,2,0.0,0,0.0
6,0.4775086505190311,0.7344741395885407,0.9362,0.5765765765765766,0.3824529186528092,0.1481,0.0,0.0,0,0,0.25,2,0.0
3,0.2813890261987147,0.594885598923284,0.8164,0.379800853485064,0.0021098695006642,0.1878,0.1,0.0,1,2,0.0,1,0.0
7,0.6874691052891744,0.3232070755623918,0.7806000000000001,0.7375533428165008,0.2911033836055325,0.9348,1.0,0.0,2,2,0.0,1,0.0
13,0.5359614434008897,0.5870024995193232,0.5602,0.5495495495495496,0.1712901461279987,0.6107,0.0,0.0,2,2,0.25,0,0.0
9,0.1508897676717745,0.3043645452797539,0.6101,0.3544333807491702,0.5039853090568102,0.8922,0.0,0.0,2,2,0.25,2,0.0
3,0.4126297577854671,0.4103057104402999,0.2611,0.4914651493598861,0.1581229975775572,0.4435,0.1999999999999999,0.0,0,2,0.5,1,0.0
5,0.4497034107760751,0.4831763122476446,0.7212999999999999,0.5374585111427217,0.8359185746659373,0.5976,1.0,0.0,0,2,0.0,2,0.0
3,0.5152001977261492,0.5679676985195153,0.9392,0.5526315789473685,0.883019457685395,0.0321,0.1999999999999999,0.0,2,2,0.25,2,0.0
0,0.6364310430054374,0.4866371851567005,0.9661,0.6894262683736367,0.8453934515902165,0.4695,0.1,0.0,0,2,0.25,2,0.0
14,0.7029164607019278,0.5416266102672562,0.9736,0.6993835941204363,0.9819293584433852,0.5640999999999999,0.1,1.0,0,2,0.25,0,1.0
8,0.9424122590212556,0.5923860796000768,0.9835,0.8907064959696539,0.9147651793389076,0.0168,0.1999999999999999,0.0,0,2,0.25,1,1.0
5,0.7537073652990607,0.8415689290521052,0.135,0.7321005215742058,0.2797530671251074,0.7895,1.0,1.0,1,0,0.5,2,0.0
0,0.5174246169055857,0.753893482022688,0.2944,0.5945945945945945,0.314429163085098,0.2954,0.0,0.0,1,2,0.25,2,0.0
7,0.2789174493326742,0.50413382041915,0.0,0.3513513513513513,0.5326834414315855,0.4525,0.1,1.0,0,2,0.25,2,1.0
10,0.6267918932278793,0.626417996539127,0.999,0.5758653390232338,0.3849535047276705,0.5356000000000001,1.0,1.0,0,2,0.25,1,0.0
12,0.4988877904102817,0.4714477985002883,0.1067999999999999,0.6175912754860122,0.970032038759084,0.9922,1.0,1.0,0,1,0.5,1,0.0
2,0.4899901136925358,0.8519515477792732,0.3148,0.5412517780938834,0.3395131671485504,0.0992,0.1,1.0,2,1,0.25,2,0.0
8,0.4525457241720217,0.2278407998461833,0.3417,0.6296823138928402,0.7401539423302337,0.5553,0.1,1.0,1,2,0.25,0,0.0
14,0.3399653979238754,0.3428186887137089,0.6347999999999999,0.4485538169748695,0.5754082988200359,0.5306000000000001,1.0,1.0,2,2,0.0,1,0.0
6,0.2585269401878398,0.3764660642184195,0.6504000000000001,0.3835941204362257,0.9566109244354146,0.0689,0.0,0.0,0,2,0.5,0,0.0
8,0.7254078101828967,0.3901172851374734,0.1446,0.7437174016121384,0.7445885754473704,0.6339,0.1999999999999999,0.0,0,2,0.5,2,0.0
12,0.3529411764705882,0.3858873293597384,0.3182999999999999,0.3914177335229966,0.3036258498085488,0.2869,0.1,0.0,2,0,0.5,1,0.0
13,0.6473059812160158,0.5520092289944241,0.3468,0.6619250829777146,0.1970188325388763,0.1038,0.1999999999999999,0.0,0,2,0.5,2,0.0
6,0.6633712308452792,0.7408190732551432,0.9814,0.7873399715504978,0.8547120418848168,0.1785999999999999,1.0,0.0,1,1,0.5,2,0.0
5,0.4349975284231339,0.2134204960584502,0.7954000000000001,0.549312470365102,0.9111315151988748,0.8236,0.1999999999999999,0.0,1,0,0.25,2,0.0
6,0.5687098368759268,0.6860219188617575,0.0659,0.6462778568041726,0.8311909041181527,0.1041,0.0,1.0,0,2,0.25,2,0.0
11,0.6541028175976272,0.4003076331474715,0.5423,0.7159791370317686,0.7375166054544033,0.4669,1.0,0.0,1,2,0.25,0,0.0
12,0.3093178447849728,0.5445106710248028,0.2044,0.4860123281175912,0.3217160271938735,0.1953,0.0,1.0,0,2,0.0,0,0.0
10,0.3403361344537814,0.5796962122668717,0.6293,0.4459459459459459,0.5053918887239196,0.1623,1.0,1.0,0,2,0.25,1,0.0
3,0.6578101828966881,0.5310517208229186,0.2246,0.7164532954006638,0.9158201140892396,0.2057,0.0,1.0,0,1,0.25,2,0.0
0,0.4183143845773603,0.2482214958661795,0.8708,0.5476529160739687,0.1348362897554114,0.4928,1.0,1.0,1,1,0.25,2,0.0
8,0.2808947108255066,0.4933666602576427,0.9755,0.3648648648648648,0.4949402203641478,0.2378,0.0,1.0,2,2,0.25,0,0.0
11,0.5500494315373208,0.2064987502403383,0.4886,0.5929350403034613,0.3554934750332109,0.0967,1.0,1.0,1,2,0.25,0,0.0
1,0.7161393969352448,,0.4086,0.8157894736842104,0.677541611315152,0.8014,0.0,0.0,1,0,0.5,2,0.0
6,0.4342560553633218,0.3403191693905018,0.6779999999999999,0.5327169274537695,0.6341134640931468,0.5398,1.0,1.0,2,1,0.25,2,0.0
11,0.4060800790904597,0.3987694674101134,0.2917,0.4713134186818398,0.5600922091115105,0.1568999999999999,0.0,1.0,1,2,0.5,1,0.0
7,0.3701186356895699,0.5945010574889443,0.5065,0.4238975817923186,0.2795772446667187,0.4714,0.1,0.0,0,2,0.25,1,0.0
4,0.52743450321305,0.4445298980965199,0.0938,0.547415836889521,0.159490505587247,0.0684,0.1999999999999999,0.0,1,2,0.5,1,0.0
12,0.5773603559070687,0.4958661795808497,0.9006000000000001,0.5666192508297772,0.7844221301867624,0.5804,1.0,0.0,0,2,0.25,2,0.0
0,0.3093178447849728,0.5489328975197078,0.9105,0.4385964912280701,0.9918926310854106,0.3403,0.0,0.0,0,0,0.25,1,1.0
9,0.7125556104794859,0.5006729475100941,0.0496999999999999,0.4385964912280701,0.1690435258263655,0.1035,0.1,0.0,1,2,0.5,2,0.0
13,0.5551161641127039,0.4258796385310517,0.3618,0.6145092460881935,0.0757208720793936,0.1835999999999999,1.0,0.0,2,2,0.25,0,0.0
6,0.5721700444883835,0.465679676985195,0.3518,0.6820768136557611,0.7457997968273814,0.3457,1.0,0.0,1,2,0.5,2,0.0
12,0.2921403855659911,0.3783887713901172,0.9836,0.3627311522048364,0.3438305852934281,0.8064,1.0,1.0,1,2,0.25,2,0.0
9,0.6043005437469106,0.4402999423187848,0.0776,0.676623992413466,0.212960068766117,0.1737999999999999,0.1999999999999999,0.0,1,1,0.25,2,0.0
9,0.6348245180425112,0.4977888867525474,0.2362999999999999,0.6538643907064959,0.525142611549582,0.1097,0.0,1.0,0,2,0.5,2,0.0
1,0.4890014829461196,0.5439338588732935,0.2387,0.5009483167377905,0.6752754551848089,0.5159,0.0,0.0,0,2,0.25,0,0.0
14,0.5914483440434998,0.3949240530667178,0.0783,0.6244665718349928,0.2147964366648433,0.5587,1.0,0.0,2,0,0.25,2,0.0
0,0.3881611468116658,0.6006537204383772,0.4086999999999999,0.477714556661925,0.9946471829335,0.0902,1.0,1.0,2,0,0.5,2,1.0
11,0.6130746416213544,0.7090944049221302,0.6442,0.7136083451872925,0.328201922325545,0.2845,1.0,0.0,1,2,0.25,0,0.0
9,0.5565991102323281,0.2874447221688136,0.5473,0.5545282124229493,0.3149370946315542,0.2628,0.1,0.0,2,1,0.25,2,0.0
4,0.5826742461690559,0.3947317823495481,0.1810999999999999,0.5583214793741109,0.4230092990544659,0.1862,1.0,0.0,1,2,0.25,1,0.0
1,0.4003954522985664,0.4249182849452028,0.2391,0.4812707444286391,0.7450965069938267,0.3156,0.1999999999999999,0.0,0,2,0.5,2,0.0
12,0.7037815126050421,0.2603345510478753,0.4143,0.7060218112849692,0.8733687583027272,0.0371,0.0,0.0,1,2,0.5,0,0.0
1,0.7307217004448837,0.55547010190348,0.7694,0.8051209103840683,0.3239626474955067,0.6515000000000001,0.1999999999999999,0.0,1,0,0.5,1,0.0
2,0.27805239742956,0.3464718323399345,0.1634,0.4027975343764817,0.1186801594123622,0.9885,1.0,0.0,1,2,0.25,0,0.0
2,0.7655709342560554,0.7552393770428764,0.3447,0.8117591275486012,0.2560951785574744,0.634,0.1,1.0,1,1,0.25,1,0.0
3,0.694760257043994,0.2914824072293789,0.7469,0.7501185395922239,0.0841994217394701,0.3611,1.0,0.0,2,2,0.25,2,0.0
1,0.5359614434008897,0.6169967313978081,0.5142,0.6206733048838312,0.6304016566382746,0.6679,1.0,1.0,1,1,0.25,2,0.0
7,0.2065002471576866,0.5789271293981925,0.0391,0.3710289236605025,0.7407790888489489,0.5715,1.0,1.0,0,2,0.0,1,0.0
3,0.5515323776569451,0.4858681022880214,0.6659,0.5668563300142246,0.4292607642416191,0.8468000000000001,1.0,1.0,1,2,0.25,1,0.0
6,0.523232822540781,0.5089405883483944,0.8856999999999999,0.5801327643432906,0.952918652809252,0.6219,1.0,1.0,0,2,0.25,2,0.0
3,0.3813643104300543,0.3095558546433377,0.997,0.4193930772878141,0.7275924044697976,0.6341,0.0,1.0,2,2,0.25,2,0.0
5,0.7366534849233811,0.1361276677562007,0.8046,0.7370791844476055,0.3796592951473001,0.2217,0.1999999999999999,1.0,1,1,0.5,2,0.0
11,0.4426594167078596,0.8052297635070177,0.8389,0.4431009957325747,0.102133312495116,0.4156,0.1,1.0,0,1,0.0,2,0.0
5,0.5813148788927335,0.1547779273216689,0.1651999999999999,0.6851588430535799,0.4937289989841369,0.3444,1.0,0.0,1,0,0.25,2,0.0
9,0.5137172516065249,0.5377811959238606,0.8508,0.4722617354196302,0.5038485582558412,0.0113999999999999,0.1,0.0,1,2,0.25,2,0.0
12,0.7755808205635196,0.6723706979427032,0.1169999999999999,0.834755808440019,0.5506173321872313,0.3132999999999999,0.0,0.0,2,2,0.5,2,0.0
6,0.5400395452298565,0.0076908286867909,0.9096,0.5936462778568041,0.682503711807455,0.4861,0.1999999999999999,1.0,0,0,0.25,2,0.0
8,0.417202174987642,0.4435685445106709,0.1163,0.5410146989094358,0.2643392982730327,0.5998,1.0,0.0,0,2,0.25,2,0.0
9,0.6605289174493327,0.4028071524706786,0.7440000000000001,0.6759127548601233,0.0023833711026021,0.9346,0.0,1.0,0,2,0.5,1,0.0
11,0.6890756302521008,0.3449336666025764,0.3774,0.7302038880986249,0.8129444401031491,0.2391,0.0,1.0,1,0,0.5,0,0.0
2,0.8398418190805733,0.3139780811382426,0.8342,0.7302038880986249,0.8236305384074392,0.1524,0.1999999999999999,0.0,2,2,0.25,2,0.0
0,0.6754819574888778,0.4406844837531243,0.6423000000000001,0.6206733048838312,0.9117371258888802,0.8694,1.0,1.0,1,2,0.5,0,0.0
7,0.1956253089471082,0.2968659873101326,0.9364,0.3307254623044096,0.9691724622958504,0.9418,0.1999999999999999,1.0,2,2,0.0,2,0.0
3,0.7331932773109243,0.3358969428955968,0.4104,0.7802275960170696,0.1591193248417598,0.488,0.1999999999999999,0.0,2,0,0.75,1,0.0
14,0.5304003954522986,0.5237454335704671,0.6546,0.5742057847321005,0.3538524654215831,0.1152,0.1,1.0,0,0,0.0,1,0.0
12,0.3203163618388532,0.3651220919054027,0.1625,0.3871503082029397,0.851469094318981,0.4854,0.1,0.0,2,0,0.25,0,0.0
13,0.921403855659911,0.227263987694674,0.8468000000000001,1.0,0.9341251855903728,0.1094,0.1999999999999999,1.0,0,2,0.25,2,1.0
0,0.6190064260998517,0.7131320899826956,0.7423000000000001,0.7045993361782835,0.014436977416582,0.8832,0.1,1.0,1,0,0.25,0,0.0
5,0.7892980721700446,0.4687560084599115,0.7861,0.9091986723565672,0.3875322341173712,0.7081999999999999,0.0,0.0,1,2,0.25,2,1.0
3,0.5359614434008897,0.6844837531243992,0.4036,0.3971076339497392,0.1133078065171524,0.2410999999999999,0.1999999999999999,0.0,2,2,0.25,0,0.0
6,0.6951309935739002,0.1880407613920399,0.8506,0.7598387861545756,0.7885441900445417,0.8867,1.0,0.0,0,0,0.5,2,0.0
5,0.5899653979238754,0.568352239953855,0.8158,0.6763869132290186,0.7472063764944908,0.6379,1.0,1.0,0,0,0.25,1,0.0
12,0.4796094908551656,0.6760238415689289,0.3336,0.5858226647700332,0.7543760256310073,0.9533,0.0,1.0,1,1,0.25,0,0.0
5,0.3744438952051408,0.599884637569698,0.906,0.5587956377430062,0.3902281784793311,0.9805,1.0,0.0,2,2,0.25,2,0.0
12,0.4542758279782501,0.6946741011343971,0.2723,0.4978662873399715,0.4062475580214112,0.0033,1.0,0.0,0,1,0.25,2,0.0
5,0.5572170044488384,0.267448567583157,0.8954000000000001,0.5770507349454717,0.2618191763694615,0.1202,0.1999999999999999,0.0,0,2,0.25,2,0.0
0,0.667202174987642,0.3185925783503172,0.4063,0.701280227596017,0.3608853637571305,0.5468999999999999,0.0,1.0,2,1,0.5,0,0.0
1,0.5060553633217992,0.3091713132089982,0.0,0.5718349928876244,0.9832187231382354,0.9559,0.1999999999999999,1.0,1,2,0.25,1,1.0
4,0.4829461196243202,0.5671986156508363,0.8159000000000001,0.4919393077287814,0.0464757365007423,0.9942,0.0,0.0,0,2,0.25,1,0.0
0,0.0422639644092931,,0.7331,0.4919393077287814,0.3239821833242166,0.5674,0.1999999999999999,0.0,0,1,0.0,2,0.0
1,0.5359614434008897,0.4599115554701018,0.1026,0.8596491228070176,0.7900093771977807,0.1737999999999999,0.1999999999999999,0.0,2,2,0.25,0,0.0
8,0.6913000494315373,0.7631224764468371,0.3718,0.7745376955903273,0.3823357036805501,0.1631,0.1,1.0,2,2,0.25,2,0.0
9,0.9801038062283736,0.7394731782349548,0.5073,1.0,0.9501054934750331,0.7639,1.0,0.0,0,1,0.5,1,1.0
9,0.8209342560553632,0.6712170736396845,0.4445,0.8620199146514936,0.3321286238962256,0.5919,0.0,0.0,0,0,0.5,2,0.0
11,0.7613692535837865,0.4912516823687752,0.6859999999999999,0.6818397344713134,0.849867156364773,0.5488000000000001,1.0,0.0,2,2,0.25,2,0.0
7,0.2119377162629757,0.4101134397231301,0.1596,0.6818397344713134,0.8151910604047823,0.4658,0.1,1.0,2,1,0.25,2,0.0
7,0.6002224419179436,0.1955393193616611,0.2447,0.7140825035561877,0.0091036961787919,0.7251000000000001,0.0,1.0,0,2,0.5,2,0.0
3,0.3826000988630746,0.4908671409344355,0.3225,0.4646752015173068,0.4029850746268656,0.8581,0.1,0.0,2,2,0.75,2,0.0
0,0.7785467128027681,0.7210151893866563,0.0484,0.7446657183499288,0.280612643588341,0.303,1.0,1.0,0,0,0.5,2,0.0
0,0.7260257043994068,0.4918284945202845,0.4038,0.7690848743480322,0.4796241306556223,0.2208999999999999,0.1999999999999999,0.0,2,2,0.5,0,0.0
13,0.3412011863568956,,0.495,0.4310099573257468,0.4627842463077283,0.6701999999999999,0.1,0.0,0,0,0.25,2,0.0
13,0.7020514087988137,0.6596808306094981,0.0,0.6775723091512564,0.9056419473314058,0.9147,0.1,0.0,0,1,0.25,2,1.0
7,0.9459960454770144,0.2835993078254181,0.8199,0.9810336652441916,0.1835195749003672,0.3482,0.1999999999999999,0.0,2,2,0.75,1,1.0
11,0.4637913989125062,0.3134012689867333,0.8386,0.5075865339023233,0.1821325310619676,0.2724,1.0,1.0,1,2,0.25,1,0.0
14,0.467993079584775,0.3614689482791771,0.8065000000000001,0.6152204836415364,0.1079940611080722,0.2261,0.1,0.0,0,1,0.25,2,0.0
9,0.1311171527434503,0.3353201307440877,0.0,0.2311522048364153,0.7387278268344143,0.2545,1.0,0.0,1,1,0.0,2,1.0
14,0.6634948096885813,0.6112286098827148,0.3409,0.7174016121384542,0.9179690552473236,0.1349,0.1999999999999999,1.0,1,2,0.5,2,0.0
3,0.7314631735046959,0.8009998077292827,0.7095,0.7309151256519677,0.3684848011252637,0.5968,0.0,0.0,2,2,0.5,1,0.0
12,0.1894463667820069,0.2722553355124014,0.7587999999999999,0.3703176861071598,0.0617332187231382,0.2808,0.1,1.0,0,2,0.25,2,0.0
7,0.8555363321799309,0.4474139588540665,0.9525,0.8876244665718349,0.1559545205907634,0.6149,1.0,0.0,1,1,0.5,2,1.0
7,0.2371478002965892,0.5006729475100941,0.848,0.3399715504978662,0.1023091349535047,0.083,0.1999999999999999,0.0,0,1,0.25,1,0.0
12,0.5753830944142363,0.4877908094597192,0.114,0.6626363205310575,0.5923849339688989,0.1155,0.1999999999999999,0.0,0,0,0.25,2,0.0
10,0.8298319327731093,0.4264564506825609,0.2396,0.8319108582266476,0.2822731890286785,0.5361,0.1,0.0,1,2,0.25,2,0.0
2,0.8311913000494315,0.3549317438954046,0.0592,0.8743480322427691,0.8975541142455263,0.5115,0.0,1.0,1,2,0.5,0,0.0
5,0.3080820563519525,0.5266294943280138,0.6024,0.4182076813655761,0.1622255216066265,0.2714999999999999,0.1,0.0,0,0,0.25,1,0.0
13,0.9041028175976272,0.5050951740049989,0.3977,0.9656235182550972,0.9302766273345316,0.8271,1.0,1.0,1,2,0.5,2,1.0
2,0.412382600098863,0.9592386079600076,0.4968,0.4883831199620673,0.3327146987575213,0.187,0.1999999999999999,1.0,1,1,0.25,2,0.0
8,0.4547701433514582,0.4835608536819842,0.1568,0.4679943100995733,0.8674103305462217,0.3607,0.0,1.0,0,2,0.25,1,0.0
11,0.6329708353929807,0.7313978081138243,0.0131,0.7437174016121384,0.9491287020395404,0.5555,1.0,0.0,1,2,0.25,2,1.0
11,0.2863321799307958,0.8071524706787157,0.0668,0.4594594594594595,0.9865007423614908,0.8672,0.1,1.0,1,2,0.25,2,1.0
12,0.5573405832921403,0.4154970198038837,0.3704,0.6199620673304883,0.8036844572946784,0.4185999999999999,0.1999999999999999,1.0,0,2,0.25,2,0.0
0,0.7231833910034602,0.3997308209959622,0.9184,0.7465623518255098,0.10160584511995,0.3986,0.1,1.0,1,2,0.5,2,0.0
9,0.5375679683638162,0.8034993270524899,0.3937,0.6114272166903746,0.0552863952488864,0.5795,0.0,0.0,2,1,0.5,2,0.0
14,0.2172516065249629,0.5387425495097096,0.9003,0.3584637268847795,0.7398022974134563,0.3167,0.0,0.0,0,2,0.25,2,0.0
13,0.7151507661888286,0.3335896942895596,0.8647,0.8264580369843527,0.8971438618426193,0.7092,0.0,1.0,2,2,0.5,2,0.0
2,0.3928571428571428,0.3747356277638914,0.7968999999999999,0.4947842579421526,0.1659959365476283,0.2487,0.0,1.0,0,2,0.25,1,0.0
14,0.7155215027187346,0.1074793308979042,0.6377,0.8338074917022286,0.9411971555833398,0.8231999999999999,0.0,0.0,2,1,0.0,0,0.0
0,0.8447849728126544,0.4122284176119977,0.4296,0.873162636320531,0.6102797530671251,0.2724,0.1,1.0,2,2,0.5,1,0.0
2,0.680919426594167,0.5602768698327244,0.638,0.6289710763394974,0.1239352973353129,0.9927,0.0,1.0,1,2,0.25,2,0.0
7,0.1564508156203657,0.4066525668140742,0.5224,0.2185870080606922,0.166972727983121,0.3165,0.0,1.0,0,2,0.0,2,0.0
1,0.6241967375185369,0.3580080753701211,0.954,0.700806069227122,0.0658748144096272,0.8787999999999999,0.1999999999999999,0.0,0,2,0.25,2,0.0
5,0.4134948096885813,0.199961545856566,0.3654,0.5654338549075392,0.1431585527858092,0.3974,0.0,1.0,1,2,0.25,2,0.0
8,0.3636925358378645,0.6975581618919439,0.3540999999999999,0.4118065433854908,0.7322028600453232,0.2460999999999999,0.1999999999999999,1.0,1,2,0.25,0,0.0
10,0.6848739495798319,0.5737358200346087,0.9148,0.6842105263157895,0.2187231382355239,0.2262,0.1999999999999999,0.0,2,2,0.5,2,0.0
8,0.4242461690558576,0.757162084214574,0.2317,0.4419155998103367,0.5616941470657185,0.8502,0.1999999999999999,1.0,0,2,0.25,2,0.0
14,0.3178447849728126,0.1134397231301673,0.3461,0.4864864864864865,0.7211455809955458,0.3087999999999999,0.1,0.0,1,1,0.25,0,0.0
14,0.3416955017301037,0.7736973658911749,0.5151,0.5130393551446183,0.8953856372587325,0.3386,0.1,0.0,1,2,0.25,1,0.0
10,0.6342066238260009,0.5124014612574505,0.442,0.6424845898530109,0.5899624912088771,0.1969999999999999,1.0,0.0,2,2,0.25,2,0.0
14,0.5174246169055857,0.2891751586233415,0.5025999999999999,0.5298719772403984,0.5697624443228881,0.9613,1.0,1.0,2,2,0.25,0,0.0
10,0.3707365299060801,0.3726206498750239,0.9532,0.4751066856330014,0.9129483472688912,0.2447,0.1999999999999999,1.0,1,2,0.0,1,0.0
2,0.2461690558576371,0.2976350701788117,0.2651,0.3323850165955429,0.2948737985465343,0.2473999999999999,0.1,1.0,2,1,0.25,1,0.0
10,0.8435491843796342,0.3566621803499327,0.4807,0.9009009009009008,0.2036610143002266,0.9439,0.0,1.0,0,0,0.5,2,1.0
5,0.9877656945130991,0.3789655835416265,0.7508,1.0,0.8728998984136908,0.9009,1.0,1.0,2,1,0.5,0,1.0
10,0.4838111715274344,0.5414343395500865,0.3497,0.5644855381697488,0.0744510432132531,0.2489,0.1,1.0,0,2,0.25,1,0.0
1,0.3984181908057341,0.3781965006729474,0.2835,0.4611190137505928,0.1896342892865515,0.8647,0.0,1.0,1,2,0.25,2,0.0
